Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Level Error,Creation Mode,Status,Valid
"AggregatedData","resultMedianValue","08a4_limit_resultMedianValue_acceptable","Value limit test - resultMedianValue - acceptable limits","Tests that the resultMedianValue follows acceptable limits for the respective observed property determinands.","The reported resultMedianValue is outside the acceptable limits ({%minoperator%}{%limitmin%} and {%maxoperator%}{%limitmax%}).","SELECT rep.record_id 
  , CASE refer.""limitmininclusive"" 
    WHEN '1' THEN '>=' 
    ELSE '>' 
  END AS minoperator 
  , CASE refer.""limitmaxinclusive"" 
    WHEN '1' THEN '<=' 
    ELSE '<' END AS maxoperator 
  , refer.""limitmin"" 
  , refer.""limitmax"" 
FROM dataset_74231.""aggregateddata"" as rep 
INNER JOIN dataset_74232.""observedproperty_qc_reference"" as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE COALESCE(rep.""resultobservationstatus"",'') <>'Z'
  AND refer.""tablename"" = 'AggregatedData'
  AND rep.""resultmedianvalue"" IS NOT NULL 
  AND rep.""resultmedianvalue""<>''
  AND (
    ( 
      refer.""limitminqclevel"" = 'BLOCKER' 
      AND ( 
        ( refer.""limitmininclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) < CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmininclusive"" = '0' AND CAST(rep.""resultmedianvalue""  AS NUMERIC(32,16))<= CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
      )
    ) 
    OR ( 
      refer.""limitmaxqclevel"" = 'BLOCKER' 
      AND ( 
        ( refer.""limitmaxinclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) > CAST(refer.""limitmax"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmaxinclusive"" = '0' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) >= CAST(refer.""limitmax"" AS NUMERIC(32,16)) ) 
      )
    )
  )","FIELD","BLOCKER","false","true","true"
"AggregatedData","resultMedianValue","08b4_limit_resultMedianValue_expected","Value limit test - resultMedianValue - expected range","Tests that the resultMedianValue is within the commonly expected range for the respective observed property determinands.","The reported resultMedianValue is outside the the commonly expected range ({%minoperator%}{%limitmin%} and {%maxoperator%}{%limitmax%}).","SELECT rep.record_id 
  , CASE refer.""limitmininclusive"" 
    WHEN '1' THEN '>=' 
    ELSE '>' 
  END AS minoperator 
  , CASE refer.""limitmaxinclusive"" 
    WHEN '1' THEN '<=' 
    ELSE '<' END AS maxoperator 
  , refer.""limitmin"" 
  , refer.""limitmax"" 
FROM dataset_74231.""aggregateddata"" as rep 
INNER JOIN dataset_74232.""observedproperty_qc_reference"" as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE COALESCE(rep.""resultobservationstatus"",'') NOT IN ('Z','A')
  AND refer.""tablename"" = 'AggregatedData'
  AND rep.""resultmedianvalue"" IS NOT NULL 
  AND rep.""resultmedianvalue"" <>''
  AND (
    ( 
      refer.""limitminqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitmininclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) < CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmininclusive"" = '0' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) <= CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
      )
    ) 
    OR ( 
      refer.""limitmaxqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitmaxinclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) > CAST(refer.""limitmax"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmaxinclusive"" = '0' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) >= CAST(refer.""limitmax"" AS NUMERIC(32,16)) ) 
      )
    )
  )","FIELD","WARNING","false","true","true"
"AggregatedData","resultMedianValue","08c4_limit_resultMedianValue_confirmed","Value limit test - resultMedianValue - confirmed outlier","Detects records with confirmed resultMedianValue outside the commonly expected range for the respective observed property determinands.","The reported resultMedianValue is a confirmed outlier outside the commonly expected range ({%minoperator%}{%limitmin%} and {%maxoperator%}{%limitmax%}).","SELECT rep.record_id 
  , CASE refer.""limitmininclusive"" 
    WHEN '1' THEN '>=' 
    ELSE '>' 
  END AS minoperator 
  , CASE refer.""limitmaxinclusive"" 
    WHEN '1' THEN '<=' 
    ELSE '<' END AS maxoperator 
  , refer.""limitmin"" 
  , refer.""limitmax"" 
FROM dataset_74231.""aggregateddata"" as rep 
INNER JOIN dataset_74232.""observedproperty_qc_reference"" as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE rep.""resultobservationstatus""='A'
  AND refer.""tablename"" = 'AggregatedData'
  AND rep.""resultmedianvalue"" IS NOT NULL 
  AND rep.""resultmedianvalue"" <>''
  AND (
    ( 
      refer.""limitminqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitmininclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) < CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmininclusive"" = '0' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) <= CAST(refer.""limitmin"" AS NUMERIC(32,16)) ) 
      )
    ) 
    OR ( 
      refer.""limitmaxqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitmaxinclusive"" = '1' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) > CAST(refer.""limitmax"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmaxinclusive"" = '0' AND CAST(rep.""resultmedianvalue"" AS NUMERIC(32,16)) >= CAST(refer.""limitmax"" AS NUMERIC(32,16))) 
      )
    )
  )","FIELD","INFO","false","true","true"
"AggregatedDataByWaterBody","resultUom","02b1_conflict_justified_missing_resultUom_reported","Conflicting values test - missing values justified - resultUom reported","Test that the resultUom is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultUom is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE ""resultuom"" IS NOT NULL and ""resultuom"" <> ''
AND ""resultobservationstatus"" IN ('L','M','N','O','Z')
","FIELD","WARNING","false","true","true"
"AggregatedDataByWaterBody","resultNumberOfSamples","07a_constraints_resultNumberOfSamples","Value constraints test - resultNumberOfSamples","Tests that values match the constraints specified in dataset definitions: resultNumberOfSamples >= 1","The value fails the rule: resultNumberOfSamples >= 1","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultnumberofsamples"")
AND ""resultnumberofsamples"" < 1","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","01e2_mandatory_procedureLOQValue_belowLOQ_missing","Mandatory procedureLOQValue BelowLOQ test - missing unjustified","Tests that the procedureLOQValue is reported if any of the BelowLOQ flags is true, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z'), or if LOQ is inapplicable for the reported determinand.","The procedureLOQValue is mandatory because at least one of the BelowLOQ flags is true, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""procedureloqvalue"" IS NULL or D.""procedureloqvalue"" ='')
  AND (
    ""resultqualityminimumbelowloq"" = '1'
    OR  ""resultqualitymeanbelowloq"" = '1'
    OR  ""resultqualitymaximumbelowloq"" = '1'
    OR  ""resultqualitymedianbelowloq"" = '1'
  )
  AND R.""loqmandatory"" <> -1
  AND (
    D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","02a1_conflict_procedureLOQValue_inapplicable_reported","Conflicting values test - procedureLOQValue - inapplicable reported","Tests that the procedureLOQValue is not reported for determinands for which it is inapplicable.","The procedureLOQValue is reported for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
INNER JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
    AND ""loqmandatory"" = -1
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE D.""procedureloqvalue"" IS NOT NULL
  AND D.""procedureloqvalue""  <> ''
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
   OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","02a1_conflict_procedureLOQValue_inapplicable_reported","Conflicting values test - procedureLOQValue - inapplicable reported","Tests that the procedureLOQValue is not reported for determinands for which it is inapplicable.","The procedureLOQValue is reported for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
INNER JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
    AND ""loqmandatory"" = -1
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE D.""procedureloqvalue"" IS NOT NULL
AND D.""procedureloqvalue"" <>''
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","09a_limit_procedureLOQvalue_acceptable","Value limit test - procedureLOQvalue - acceptable limits","Tests that the procedureLOQvalue follows acceptable limits for the respective observed property determinands.","The reported procedureLOQvalue is outside the acceptable limits ({%minoperator%}{%limitminloq%} and {%maxoperator%}{%limitmaxloq%}).","SELECT rep.record_id 
  ,CASE refer.""limitminloqinclusive"" 
    WHEN '1' THEN '>=' 
    ELSE '>' 
  END AS minoperator 
  ,CASE refer.""limitmaxloqinclusive"" 
    WHEN '1' THEN '<=' 
    ELSE '<' 
  END AS maxoperator 
  ,refer.""limitminloq"" 
  ,refer.""limitmaxloq"" 
FROM dataset_74231.""aggregateddatabywaterbody"" as rep 
INNER JOIN dataset_74232.""observedproperty_qc_reference"" as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE COALESCE(rep.""resultobservationstatus"",'') <>'Z'
  AND refer.""tablename"" = 'AggregatedDataByWaterBody'
  AND rep.""procedureloqvalue"" IS NOT NULL 
  AND rep.""procedureloqvalue"" <>''
  AND (
    ( 
      refer.""limitminloqqclevel"" = 'BLOCKER' 
      AND ( 
        ( refer.""limitminloqinclusive"" = '1' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) < CAST(refer.""limitminloq"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitminloqinclusive"" = '0' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) <= CAST(refer.""limitminloq"" AS NUMERIC(32,16)) ) 
      )
    ) 
    OR ( 
      refer.""limitmaxloqqclevel"" = 'BLOCKER' 
      AND ( 
        ( refer.""limitmaxloqinclusive"" = '1' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) > CAST(refer.""limitmaxloq"" AS NUMERIC(32,16))) 
        OR ( refer.""limitmaxloqinclusive"" = '0' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) >= CAST(refer.""limitmaxloq"" AS NUMERIC(32,16)) ) 
      )
    )
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","procedureLOQValue","09b_limit_procedureLOQvalue_expected","Value limit test - procedureLOQvalue - expected range","Tests that the procedureLOQvalue is within the commonly expected range for the respective observed property determinands.","The reported procedureLOQvalue is outside the commonly expected range ({%minoperator%}{%limitminloq%} and {%maxoperator%}{%limitmaxloq%}).","SELECT rep.record_id 
  ,CASE refer.""limitminloqinclusive"" 
    WHEN '1' THEN '>=' 
    ELSE '>' 
  END AS minoperator 
  ,CASE refer.""limitmaxloqinclusive"" 
    WHEN '1' THEN '<=' 
    ELSE '<' 
  END AS maxoperator 
  ,refer.""limitminloq"" 
  ,refer.""limitmaxloq"" 
FROM dataset_74231.""aggregateddatabywaterbody"" as rep 
INNER JOIN dataset_74232.""observedproperty_qc_reference"" as refer 
  ON rep.""observedpropertydeterminandcode"" = refer.""observedpropertydeterminandcode"" 
  AND LEFT(rep.""procedureanalysedmatrix"",1) = refer.""procedureanalysedmatrix"" 
WHERE COALESCE(rep.""resultobservationstatus"",'') <>'Z'
  AND refer.""tablename"" = 'AggregatedDataByWaterBody'
  AND rep.""procedureloqvalue"" IS NOT NULL 
  AND rep.""procedureloqvalue"" <> ''
  AND (
    ( 
      refer.""limitminloqqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitminloqinclusive"" = '1' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) < CAST(refer.""limitminloq"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitminloqinclusive"" = '0' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) <= CAST(refer.""limitminloq"" AS NUMERIC(32,16)) ) 
      )
    ) 
    OR ( 
      refer.""limitmaxloqqclevel"" <> 'BLOCKER' 
      AND ( 
        ( refer.""limitmaxloqinclusive"" = '1' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) > CAST(refer.""limitmaxloq"" AS NUMERIC(32,16)) ) 
        OR ( refer.""limitmaxloqinclusive"" = '0' AND CAST(rep.""procedureloqvalue"" AS NUMERIC(32,16)) >= CAST(refer.""limitmaxloq"" AS NUMERIC(32,16)) ) 
      )
    )
  )","FIELD","WARNING","false","true","true"
"AggregatedDataByWaterBody","resultQualityNumberOfSamplesBelowLOQ","01f1_mandatory_resultQualityNumberOfSamplesBelowLOQ_determinand_missing","Mandatory resultQualityNumberOfSamplesBelowLOQ determinand test - missing unjustified","Tests that the resultQualityNumberOfSamplesBelowLOQ is reported for determinands where it is mandatory, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultQualityNumberOfSamplesBelowLOQ is mandatory for the reported determinand, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""resultqualitynumberofsamplesbelowloq"" IS NULL or D.""resultqualitynumberofsamplesbelowloq"" = '')
  AND R.""loqmandatory"" = 1
  AND (
    D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","resultQualityNumberOfSamplesBelowLOQ","01f2_mandatory_resultQualityNumberOfSamplesBelowLOQ_belowLOQ_missing","Mandatory resultQualityNumberOfSamplesBelowLOQ BelowLOQ test - missing unjustified","Tests that the resultQualityNumberOfSamplesBelowLOQ is reported if any of the BelowLOQ flags is true, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z'), or if LOQ is inapplicable for the reported determinand.","The resultQualityNumberOfSamplesBelowLOQ is mandatory because at least one of the BelowLOQ flags is true, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""resultqualitynumberofsamplesbelowloq"" IS NULL or D.""resultqualitynumberofsamplesbelowloq"" = '')
  AND (
    ""resultqualityminimumbelowloq"" = '1'
    OR  ""resultqualitymeanbelowloq"" = '1'
    OR  ""resultqualitymaximumbelowloq"" = '1'
    OR  ""resultqualitymedianbelowloq"" = '1'
  )
  AND R.""loqmandatory"" <> -1
  AND (
    D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","resultQualityNumberOfSamplesBelowLOQ","02a1_conflict_resultQualityNumberOfSamplesBelowLOQ_inapplicable_reported","Conflicting values test - resultQualityNumberOfSamplesBelowLOQ - inapplicable reported","Tests that the resultQualityNumberOfSamplesBelowLOQ is not reported for determinands for which it is inapplicable.","The resultQualityNumberOfSamplesBelowLOQ is reported for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""aggregateddatabywaterbody"" as D
INNER JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'AggregatedDataByWaterBody'
    AND ""loqmandatory"" = -1
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""resultqualitynumberofsamplesbelowloq"" IS NOT NULL and D.""resultqualitynumberofsamplesbelowloq"" <> '')
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
OR D.""resultobservationstatus""  =''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","resultQualityNumberOfSamplesBelowLOQ","07b_constraints_resultQualityNumberOfSamplesBelowLOQ","Value constraints test - resultQualityNumberOfSamplesBelowLOQ","Tests that values match the constraints specified in dataset definitions: resultQualityNumberOfSamplesBelowLOQ >= 0","The value fails the rule: resultQualityNumberOfSamplesBelowLOQ >= 0","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC( ""resultqualitynumberofsamplesbelowloq"")
  AND CAST(""resultqualitynumberofsamplesbelowloq"" AS NUMERIC(32,16)) < 0","FIELD","BLOCKER","false","true","true"
"AggregatedDataByWaterBody","resultNumberOfSitesClass4","02d_conflict_determinand_class4","Conflicting values test - determinand - Class4","Tests that the resultNumberOfSitesClass4 is not reported for these determinands: Dissolved oxygen.","The resultNumberOfSitesClass4 is not eligible for this determinand.","SELECT record_id
FROM dataset_74231.""aggregateddatabywaterbody""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ""resultnumberofsitesclass4"" IS NOT NULL
AND ""resultnumberofsitesclass4"" <>''
  AND ""observedpropertydeterminandcode"" = 'EEA_3132-01-2'","FIELD","BLOCKER","false","true","true"
